id,case_id,window,h_value,h_se,two_h_value,two_h_se,four_h_value,four_h_se,richardson_value,richardson_se,richardson_prime_value,richardson_prime_se,fine_gap_value,fine_gap_se,coarse_gap_value,coarse_gap_se,residual_value,residual_se,b_r
tuned-M0p15-Theta:spatial,tuned-M0p15-Theta,0,1.2217682694194045,0.0021335383457526404,1.2217543294729956,0.0021335145610885207,1.2217280277635874,0.0021334687603067367,1.2217822093658135,0.002133562233362862,1.2217806311824038,0.002133560772108103,1.3939946408969561e-05,4.692628414426444e-07,2.63017094082052e-05,9.366775853962352e-07,1.5781834095118796e-06,1.1755458358919095e-06,4.606188821209663e-06
tuned-M0p15-Theta:spatial,tuned-M0p15-Theta,1,1.221837730228035,0.0027611165505690444,1.2218239737191154,0.0027610877802291475,1.221797645664128,0.0027610308289387426,1.2218514867369545,0.0027611454617900103,1.221850301774103,0.0027611452936578624,1.3756508919549049e-05,6.243563512727501e-07,2.632805498747892e-05,1.2471522945665588e-06,1.184962851397131e-06,1.557189738578267e-06,5.196017811136535e-06
tuned-M0p15-Theta:spatial,tuned-M0p15-Theta,2,1.2226582681233906,0.0032133846227096943,1.2226449515940119,0.0032133543111318337,1.2226195096598125,0.0032132945329771817,1.2226715846527694,0.003213415109771224,1.2226703935282113,0.003213414789944446,1.3316529378748498e-05,7.515455089481076e-07,2.544193419939944e-05,1.5016916536806707e-06,1.1911245576534668e-06,1.8646214604379906e-06,5.9940711553846084e-06
tuned-M0p15-Theta:v_x,tuned-M0p15-Theta,0,0.2881081455896318,0.0004359678762743301,0.2881786037319192,0.00043629565819032235,0.2883195581266199,0.0004369529737618516,0.2880376874473444,0.00043564148275096145,0.28803764933721854,0.0004356439180246823,-7.045814228739955e-05,8.439676782027451e-07,-0.0001409543947006875,1.6914313122732203e-06,3.811012583287976e-08,1.95738332735992e-06,5.079995458628895e-06
tuned-M0p15-Theta:v_x,tuned-M0p15-Theta,1,0.2884569321325397,0.0005340426142187125,0.2885278506843171,0.0005344453708059408,0.28867007199699224,0.0005352495739379223,0.2883860135807623,0.0005336415586490436,0.2883856293716419,0.0005336480017423749,-7.091855177737694e-05,1.0343814980551952e-06,-0.00014222131267516147,2.072126028740759e-06,3.8420912040759703e-07,2.3985914095652847e-06,6.562571160289227e-06
tuned-M0p15-Theta:v_x,tuned-M0p15-Theta,2,0.2884854353536966,0.0006080197206874857,0.28855622932994573,0.0006084791829338354,0.28869799753159653,0.0006093950562095863,0.28841464137744743,0.0006075621884760002,0.28841446112829494,0.000607571085079807,-7.079397624915051e-05,1.176316241184595e-06,-0.00014176820165079373,2.3585832700293915e-06,1.8024915249270634e-07,2.7297008972787798e-06,7.211492713493631e-06
tuned-M0p35-V:spatial,tuned-M0p35-V,0,1.8886510725246857,0.0032855723548042845,1.888656364959063,0.0032855683489639784,1.888666186922425,0.003285578689386532,1.8886457800903083,0.003285578259045195,1.8886465429957011,0.0032855656080615333,-5.292434377413002e-06,2.4974703190436686e-06,-9.821963361966723e-06,4.996879021018834e-06,-7.62905392859281e-07,6.376297935839908e-06,1.7187160463842277e-05
tuned-M0p35-V:spatial,tuned-M0p35-V,1,1.88705918213606,0.004246822416985865,1.887070288204827,0.004246825862031779,1.88708578091588,0.004246849710772491,1.8870480760672932,0.004246821445954034,1.8870547954937738,0.004246811916414058,-1.1106068766864041e-05,3.2414047670234455e-06,-1.549271105316663e-05,6.485153849701502e-06,-6.719426480783497e-06,8.25618012831446e-06,2.7985937190270275e-05
tuned-M0p35-V:spatial,tuned-M0p35-V,2,1.8869557864322177,0.004932301260810883,1.886968877013816,0.004932315689893916,1.8869861888907349,0.004932355441032534,1.8869426958506195,0.004932289741418009,1.886951565136897,0.004932287594796164,-1.309058159826293e-05,3.7883556962226094e-06,-1.731187691889069e-05,7.582378121930711e-06,-8.869286277857213e-06,9.623202246290894e-06,3.365701261736032e-05
tuned-M0p35-V:v_x,tuned-M0p35-V,0,0.0002796660810375862,0.00036974098278317,0.00027991612857873263,0.0003699016966550122,0.00028037158232594985,0.000370225600189762,0.0002794160334964397,0.00036958087783115265,0.0002794606748315154,0.00036958024099608945,-2.5004754114645424e-07,5.008731242836269e-07,-4.554537472172167e-07,1.0047870629278939e-06,-4.464133507580022e-08,1.1911531175263291e-06,3.1128484401554983e-06
tuned-M0p35-V:v_x,tuned-M0p35-V,1,0.00024527079965625534,0.0004507339571651237,0.0002449826738932287,0.0004509309952049611,0.0002459529753835014,0.0004513272901868841,0.000245558925419282,0.0004505376666253199,0.00024401237240295596,0.00045053770859254747,2.881257630266555e-07,6.128626523826892e-07,-9.703014902727285e-07,1.2298085594591561e-06,1.5465530163260395e-06,1.4579980454360524e-06,5.302107106205948e-06
tuned-M0p35-V:v_x,tuned-M0p35-V,2,0.00018227920096529977,0.0005110738053213921,0.0001820122558442326,0.0005112984423497488,0.00018314290885233108,0.0005117502994196835,0.00018254614608636694,0.0005108500216157396,0.00018088160283613413,0.0005108500168657846,2.6694512106717016e-07,6.974104618524159e-07,-1.1306530080984793e-06,1.3989977393284675e-06,1.6645432502327925e-06,1.6592582783199866e-06,5.938509345604373e-06
tuned-M0p35-Theta:spatial,tuned-M0p35-Theta,0,1.8868938500166001,0.0033030347340219754,1.886782394153454,0.003302845674851352,1.886568659418102,0.003302476497156245,1.8870053058797462,0.0033032253837468376,1.8869961288888062,0.0033032212062454043,0.00011145586314609268,2.2999350498433528e-06,0.0002137347353521335,4.596079316787385e-06,9.176990939163687e-06,5.776957194140741e-06,2.4057446564896546e-05
tuned-M0p35-Theta:spatial,tuned-M0p35-Theta,1,1.887454980986414,0.00427056819696592,1.8873423961691496,0.004270334142532477,1.8871262579446644,0.0042698708693634235,1.8875675658036786,0.004270804332014596,1.8875585343936347,0.0042708057079922975,0.00011258481726450498,2.990096969471397e-06,0.00021613822448518505,5.969032617202766e-06,9.031410043602861e-06,7.499393455668607e-06,2.8348567465190188e-05
tuned-M0p35-Theta:spatial,tuned-M0p35-Theta,2,1.8851454550330013,0.004966894668191236,1.8850346643902482,0.004966635223562631,1.8848246076642818,0.004966119264684893,1.8852562456757544,0.00496715656004108,1.8852447211162147,0.004967160932731157,0.00011079064275310024,3.4961463869653048e-06,0.00021005672596641212,6.978354362010739e-06,1.1524559539344281e-05,8.756780874071051e-06,3.408053231910484e-05
tuned-M0p35-Theta:v_x,tuned-M0p35-Theta,0,0.5769034295755547,0.000367409597848266,0.5771860249251399,0.000367526188323453,0.5777506753889423,0.00036776054473310933,0.5766208342259695,0.00036729370724266464,0.5766213744613375,0.00036729464365329136,-0.0002825953495851907,5.202410871049552e-07,-0.0005646504638023853,1.0429073926156737e-06,-5.402353679961891e-07,1.2588231013669846e-06,3.782748800420019e-06
tuned-M0p35-Theta:v_x,tuned-M0p35-Theta,1,0.5766454682057295,0.0004492012515029648,0.5769276921793064,0.00044934536393388214,0.5774920646854129,0.00044963484914244947,0.5763632442321526,0.00044905799718702734,0.5763633196731999,0.00044905932221282735,-0.00028222397357691165,6.372687178531221e-07,-0.0005643725061065252,1.2767638488064249e-06,-7.544104740908608e-08,1.5418970993660897e-06,4.047104778937911e-06
tuned-M0p35-Theta:v_x,tuned-M0p35-Theta,2,0.5769362347557433,0.0005097455668719087,0.5772187655316792,0.000509910772420989,0.5777841944480447,0.0005102426610107454,0.5766537039798074,0.0005095813394786866,0.5766533366153136,0.0005095828046069301,-0.00028253077593587417,7.250809385390001e-07,-0.0005654289163655735,1.4519305169371327e-06,3.673644938251286e-07,1.7521715879949542e-06,4.8806594149426605e-06
tuned-M0p55-V:spatial,tuned-M0p55-V,0,5.099195767788092,0.009016022426016235,5.098681582632626,0.00901505063091659,5.097651977205053,0.00901311554514251,5.099709952943558,0.00901701431112526,5.099711188060199,0.00901706590435378,0.0005141851554659738,1.3494298276852981e-05,0.0010296054275729105,2.6959205940165563e-05,-1.2351166391866286e-06,3.577364574404973e-05,9.338192163973798e-05
tuned-M0p55-V:spatial,tuned-M0p55-V,1,5.099234949309269,0.01161568671720105,5.098735883463623,0.011614479890177994,5.0977163592009935,0.011612064466523339,5.099734015154914,0.011616919821226803,5.099755407726252,0.01161700016758644,0.0004990658456458519,1.751324983152606e-05,0.00101952426262919,3.498449441853715e-05,-2.139257133659811e-05,4.6277496967346626e-05,0.00014059550411772194
tuned-M0p55-V:spatial,tuned-M0p55-V,2,5.100742644556539,0.013463154379344741,5.100241469837112,0.013461819556233504,5.09920323787879,0.013459155783168912,5.101243819275966,0.013464520063568675,5.101279701795434,0.013464606581050805,0.0005011747194272331,2.0428199814469466e-05,0.0010382319583222,4.082431202142278e-05,-3.588251946773369e-05,5.3769177891432047e-05,0.0001743827435055887
tuned-M0p55-V:v_x,tuned-M0p55-V,0,-3.545485388756055e-05,0.0005531218884522479,-3.473965902657256e-05,0.0005533520238410409,-3.438931050515503e-05,0.0005538133909227009,-3.617004874854854e-05,0.000552893019644956,-3.509000754799009e-05,0.0005528957605372341,-7.15194860987991e-07,8.67897209186816e-07,-3.5034852141753133e-07,1.7420400964003507e-06,-1.0800412005584643e-06,2.0892344266928424e-06,6.4615524587149104e-06
tuned-M0p55-V:v_x,tuned-M0p55-V,1,0.00041593458596298627,0.0006730134944538989,0.0004183671938541423,0.0006732962931226767,0.00042036798143368226,0.0006738606792466586,0.0004135019780718302,0.000672732258613117,0.0004163664062746024,0.0006727381790979654,-2.4326078911560524e-06,1.0636440538544598e-06,-2.0007875795399364e-06,2.1302564798091574e-06,-2.86442820277206e-06,2.5541808099062856e-06,9.443561979366033e-06
tuned-M0p55-V:v_x,tuned-M0p55-V,2,0.00017628097030801895,0.0007609743063461715,0.00017876934602400376,0.0007612949806845767,0.00018150021375186513,0.0007619358503278848,0.00017379259459203414,0.0007606554194971218,0.00017603847829614238,0.0007606612816853484,-2.488375715984807e-06,1.2093361398874937e-06,-2.7308677278613757e-06,2.421800880960646e-06,-2.245883704108211e-06,2.9030662950033445e-06,9.723686936781002e-06
tuned-M0p55-Theta:spatial,tuned-M0p55-Theta,0,5.080529724940346,0.00910975548900952,5.079543794731609,0.00910799485003324,5.0776339052756,0.009104554700971703,5.081515655149084,0.009111546071019725,5.0814536841876174,0.009111554677797262,0.0009859302087376065,1.6611042548906263e-05,0.0019098894560087842,3.320070037765884e-05,6.19709614655406e-05,4.1569958586332884e-05,0.0001690480789374983
tuned-M0p55-Theta:spatial,tuned-M0p55-Theta,1,5.0754711925776235,0.011782637701073389,5.074476367259541,0.011780410339471898,5.072569458340225,0.011776078431632996,5.076466017895706,0.011784903843169235,5.0763832761788565,0.01178489690078383,0.0009948253180827038,2.1493831319921365e-05,0.001906908919315775,4.291070614325496e-05,8.274171684785614e-05,5.374728975769986e-05,0.00022118556078944485
tuned-M0p55-Theta:spatial,tuned-M0p55-Theta,2,5.08228295367529,0.013691084650021376,5.081284616827252,0.01368861135779114,5.079390095777805,0.013683717969677415,5.083281290523328,0.013693603218131425,5.083179137876698,0.01369368531778114,0.0009983368480384058,2.502211188150813e-05,0.0018945210494463183,4.996622254464981e-05,0.00010215264663138157,6.253699720114147e-05,0.0002632372765749792
tuned-M0p55-Theta:v_x,tuned-M0p55-Theta,0,1.2394425757160812,0.0005521984230549366,1.240651166805425,0.0005522606344039156,1.2430715760511413,0.0005523847891554705,1.2382339846267374,0.0005521378263669401,1.2382307575597087,0.0005521429599326795,-0.0012085910893437912,9.462475118091288e-07,-0.002420409245716293,1.8956356616417179e-06,3.227067028710451e-06,2.2861549364397446e-06,9.115811906333126e-06
tuned-M0p55-Theta:v_x,tuned-M0p55-Theta,1,1.2395650000862393,0.000673074171929217,1.2407746591251962,0.0006731539152898037,1.243196311953704,0.0006733109878996741,1.2383553410472823,0.0006729964106187292,1.2383530062966885,0.0006730048053847623,-0.0012096590389569783,1.1577001517613862e-06,-0.0024216528285077032,2.3202540197676658e-06,2.3347505937465485e-06,2.7942029337373716e-06,9.532140390392938e-06
tuned-M0p55-Theta:v_x,tuned-M0p55-Theta,2,1.239206793282304,0.0007624193050382744,1.24041608877789,0.0007625149211559741,1.2428369796539747,0.000762700964740317,1.2379974977867183,0.0007623259441933828,1.2379951979018051,0.0007623379527315299,-0.0012092954955857937,1.3146835633300014e-06,-0.002420890876084769,2.636837092768563e-06,2.2998849129596266e-06,3.172317555863378e-06,1.0471233433360014e-05
